Date,Close,High,Low,Open,Volume
2000-01-05,0.24001365900039673,0.24001365900039673,0.24001365900039673,0.24001365900039673,985
2000-01-06,0.2278471440076828,0.2278471440076828,0.2278471440076828,0.2278471440076828,227
2000-01-07,0.2278471440076828,0.2278471440076828,0.2278471440076828,0.2278471440076828,151
2000-01-10,0.2278471440076828,0.2278471440076828,0.2278471440076828,0.2278471440076828,1516
2000-01-11,0.2278471440076828,0.2278471440076828,0.2278471440076828,0.2278471440076828,3791
2000-01-12,0.22177183628082275,0.22177183628082275,0.22177183628082275,0.22177183628082275,1137
2000-01-13,0.22329050302505493,0.22329050302505493,0.22329050302505493,0.22329050302505493,606
2000-01-14,0.2278471440076828,0.2278471440076828,0.2278471440076828,0.2278471440076828,6445
2000-01-17,0.24305115640163422,0.24305115640163422,0.24305115640163422,0.24305115640163422,25556
2000-01-18,0.24305115640163422,0.24305115640163422,0.24305115640163422,0.24305115640163422,0
2000-01-19,0.24305115640163422,0.24305115640163422,0.24305115640163422,0.24305115640163422,0
2000-01-20,0.24305115640163422,0.24305115640163422,0.24305115640163422,0.24305115640163422,0
2000-01-21,0.24305115640163422,0.24305115640163422,0.24305115640163422,0.24305115640163422,0
2000-01-24,0.24305115640163422,0.24305115640163422,0.24305115640163422,0.24305115640163422,0
2000-01-25,0.24305115640163422,0.24305115640163422,0.24305115640163422,0.24305115640163422,0
2000-01-26,0.24153241515159607,0.24153241515159607,0.24153241515159607,0.24153241515159607,1744
2000-01-27,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,5384
2000-01-28,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,0
2000-01-31,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,0
2000-02-01,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,0
2000-02-02,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,0
2000-02-03,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,0
2000-02-04,0.2156958132982254,0.2156958132982254,0.2156958132982254,0.2156958132982254,227
2000-02-07,0.2156958132982254,0.2156958132982254,0.2156958132982254,0.2156958132982254,4550
2000-02-08,0.2156958132982254,0.2156958132982254,0.2156958132982254,0.2156958132982254,1895
2000-02-09,0.24001365900039673,0.24001365900039673,0.24001365900039673,0.24001365900039673,12057
2000-02-10,0.24001365900039673,0.24001365900039673,0.24001365900039673,0.24001365900039673,0
2000-02-11,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,6142
2000-02-14,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,0
2000-02-15,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,0
2000-02-16,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,0
2000-02-17,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,0
2000-02-18,0.2369757443666458,0.2369757443666458,0.2369757443666458,0.2369757443666458,682
2000-02-21,0.2369757443666458,0.2369757443666458,0.2369757443666458,0.2369757443666458,0
2000-02-22,0.22359739243984222,0.22359739243984222,0.22359739243984222,0.22359739243984222,75
2000-02-23,0.2278471440076828,0.2278471440076828,0.2278471440076828,0.2278471440076828,455
2000-02-24,0.22480925917625427,0.22480925917625427,0.22480925917625427,0.22480925917625427,5005
2000-02-25,0.2187338024377823,0.2187338024377823,0.2187338024377823,0.2187338024377823,3033
2000-02-28,0.2187338024377823,0.2187338024377823,0.2187338024377823,0.2187338024377823,0
2000-02-29,0.2156958132982254,0.2156958132982254,0.2156958132982254,0.2156958132982254,11602
2000-03-01,0.2156958132982254,0.2156958132982254,0.2156958132982254,0.2156958132982254,0
2000-03-02,0.2156958132982254,0.2156958132982254,0.2156958132982254,0.2156958132982254,0
2000-03-03,0.236362025141716,0.236362025141716,0.236362025141716,0.236362025141716,758
2000-03-06,0.236362025141716,0.236362025141716,0.236362025141716,0.236362025141716,0
2000-03-07,0.236362025141716,0.236362025141716,0.236362025141716,0.236362025141716,0
2000-03-08,0.236362025141716,0.236362025141716,0.236362025141716,0.236362025141716,0
2000-03-09,0.24305115640163422,0.24305115640163422,0.24305115640163422,0.24305115640163422,1971
2000-03-10,0.24305115640163422,0.24305115640163422,0.24305115640163422,0.24305115640163422,0
2000-03-13,0.24305115640163422,0.24305115640163422,0.24305115640163422,0.24305115640163422,0
2000-03-14,0.2278471440076828,0.2278471440076828,0.2278471440076828,0.2278471440076828,227
2000-03-15,0.2278471440076828,0.2278471440076828,0.2278471440076828,0.2278471440076828,0
2000-03-16,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,99343
2000-03-17,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,1516
2000-03-20,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,0
2000-03-21,0.230900377035141,0.230900377035141,0.230900377035141,0.230900377035141,15167
2000-03-22,0.24001365900039673,0.24001365900039673,0.24001365900039673,0.24001365900039673,7583
2000-03-23,0.249126598238945,0.249126598238945,0.249126598238945,0.249126598238945,8493
2000-03-24,0.25641441345214844,0.25641441345214844,0.25641441345214844,0.25641441345214844,67189
2000-03-27,0.2612779140472412,0.2612779140472412,0.2612779140472412,0.2612779140472412,227
2000-03-28,0.2612779140472412,0.2612779140472412,0.2612779140472412,0.2612779140472412,1592
2000-03-29,0.2612779140472412,0.2612779140472412,0.2612779140472412,0.2612779140472412,0
2000-03-30,0.27342870831489563,0.27342870831489563,0.27342870831489563,0.27342870831489563,20172
2000-03-31,0.27950426936149597,0.27950426936149597,0.27950426936149597,0.27950426936149597,11299
2000-04-03,0.27798542380332947,0.27798542380332947,0.27798542380332947,0.27798542380332947,1365
2000-04-04,0.2764667272567749,0.2764667272567749,0.2764667272567749,0.2764667272567749,1516
2000-04-05,0.28558018803596497,0.28558018803596497,0.28558018803596497,0.28558018803596497,8948
2000-04-06,0.2886175811290741,0.2886175811290741,0.2886175811290741,0.2886175811290741,4474
2000-04-07,0.2946930229663849,0.2946930229663849,0.2946930229663849,0.2946930229663849,52098
2000-04-10,0.3031926155090332,0.3031926155090332,0.3031926155090332,0.3031926155090332,1820
2000-04-11,0.3007688820362091,0.3007688820362091,0.3007688820362091,0.3007688820362091,14787
