Date,Close,High,Low,Open,Volume
2006-02-08,2.9172158241271973,2.967740610877129,2.8510523837518873,2.9172158241271973,17558250
2006-02-09,3.007439136505127,3.0531520977448463,2.925636691511838,2.9737558282522936,4583515
2006-02-10,3.007439136505127,3.1036770601240966,2.959319824833701,3.0651821005936735,2140193
2006-02-13,3.007439136505127,3.0519492723909343,2.929245867297457,3.007439136505127,4464277
2006-02-14,3.127736806869507,3.127736806869507,2.9893947439134934,2.994206745192888,2511632
2006-02-15,3.055558919906616,3.1770593434729584,3.031499260356471,3.1253311978918457,1072841
2006-02-16,3.091647148132324,3.12653327881646,3.031498538374945,3.055558192195044,832534
2006-02-17,3.1157071590423584,3.1157071590423584,3.0435285391716116,3.091647502464792,291234
2006-02-20,3.0435290336608887,3.1108956631889457,3.032702203935021,3.1108956631889457,162237
2006-02-21,3.049544334411621,3.0796188272200045,3.037514677233093,3.0435295058223573,1095713
2006-02-22,3.0435290336608887,3.109692487740511,3.0194693731742928,3.042325858212454,978304
2006-02-23,3.054356098175049,3.055559273715972,3.0242816077204813,3.0242816077204813,1466237
2006-02-24,3.033905029296875,3.0663855184720736,2.983380057154572,3.0663855184720736,268362
2006-02-27,3.033905029296875,3.033905029296875,3.033905029296875,3.033905029296875,0
2006-02-28,3.033905029296875,3.033905029296875,3.033905029296875,3.033905029296875,0
2006-03-01,3.067587375640869,3.1517959858226012,3.0363100717880593,3.0363100717880593,884987
2006-03-02,3.0940544605255127,3.1277377802398196,3.061573966574405,3.063980317824924,3399974
2006-03-03,3.067587375640869,3.0916470285302067,3.04352807261343,3.079617377016487,2132264
2006-03-06,3.019468307495117,3.054354785394885,3.01465665698561,3.054354785394885,812712
2006-03-07,2.899172067642212,3.0182668569724447,2.8546620935208673,3.0182668569724447,400714
2006-03-08,2.8450374603271484,2.87511176813329,2.814962977590034,2.8739087678320887,705062
2006-03-09,2.796916961669922,2.863080721517175,2.7728574921485976,2.8510510742219566,657184
2006-03-10,2.86308217048645,2.899171305567243,2.6477496606023094,2.782482548191254,1468676
2006-03-13,2.8510522842407227,2.8883444166001673,2.8510522842407227,2.887141591304863,377232
2006-03-14,2.8510522842407227,2.85706693551013,2.790903147582219,2.790903147582219,403764
2006-03-15,2.8931567668914795,2.894359767263024,2.826993145904414,2.826993145904414,118628
2006-03-16,2.899172067642212,2.947291393547829,2.8510532665296617,2.8871425860278523,444628
2006-03-17,2.8931567668914795,2.944884733281981,2.840225625198451,2.8871419399647418,102160
2006-03-20,2.9232306480407715,2.93165147447648,2.9075918204336353,2.9220276478455336,282695
2006-03-21,2.959319829940796,3.0014243151914415,2.8991712150406226,2.9075920421183636,728849
2006-03-22,2.9605228900909424,3.0122506697898834,2.924433237011751,2.924433237011751,170471
2006-03-23,2.947291612625122,3.05435640350624,2.923231947883917,3.0387175689451458,338503
2006-03-24,2.947291612625122,2.9954105922454617,2.947291612625122,2.947291612625122,316851
2006-03-27,2.9124042987823486,2.93526095500506,2.887141816850123,2.8883446422393924,82338
2006-03-28,2.682636022567749,2.899171362065194,2.682636022567749,2.8859388830305064,76849
2006-03-29,2.796916961669922,2.8871403659693873,2.70669408216312,2.70669408216312,909689
2006-03-30,2.7716565132141113,2.8378203213005957,2.7716565132141113,2.8269936658274935,659318
2006-03-31,2.899172067642212,2.899172067642212,2.796919112351354,2.796919112351354,505620
2006-04-03,2.929246425628662,2.9605239142043698,2.8281963066784575,2.8281963066784575,81423
2006-04-04,2.959319829940796,2.977365009176149,2.923230870917857,2.923230870917857,517818
2006-04-05,2.947291612625122,2.9713509275042562,2.9412764340432678,2.9593209202026185,370828
2006-04-06,2.922027587890625,2.971349545297636,2.8991709345119974,2.9472902416103617,726409
2006-04-07,3.007439136505127,3.007439136505127,2.89917121003733,2.9472905217087564,297028
2006-04-10,2.9605228900909424,3.019468320516212,2.959319365200076,2.959319365200076,236647
2006-04-11,2.8149631023406982,2.948493517727116,2.8053392744355614,2.947290692303582,97281
2006-04-12,2.833007335662842,2.8630818152515043,2.8089480318814393,2.861878815076243,67395
2006-04-13,2.790903091430664,2.8149627456099977,2.790903091430664,2.8149627456099977,9453
2006-04-14,2.790903091430664,2.790903091430664,2.790903091430664,2.790903091430664,0
2006-04-17,2.736769914627075,2.80293353675714,2.7199282589964775,2.7680474000346043,93012
2006-04-18,2.7307541370391846,2.813759391223556,2.706694835750253,2.813759391223556,104295
2006-04-19,2.5984272956848145,2.7788736550997,2.5972244703960086,2.748798999467444,1188115
2006-04-20,2.599630832672119,2.6477499767435613,2.599630832672119,2.599630832672119,1200313
2006-04-21,2.599630832672119,2.599630832672119,2.599630832672119,2.599630832672119,0
2006-04-24,2.6453447341918945,2.682637237069216,2.5166262626499307,2.5984287489669766,943844
2006-04-25,2.575571060180664,2.68143299037261,2.562338056510204,2.6345168520140505,486407
2006-04-26,2.575571060180664,2.6345168520140505,2.5322639228231387,2.6104571952024425,223839
2006-04-27,2.5021891593933105,2.5984274327412455,2.4673030258347683,2.596021257243834,765139
2006-04-28,2.534670829772949,2.5442946616166306,2.357833203908264,2.4781308395577026,1769060
2006-05-01,2.534670829772949,2.534670829772949,2.534670829772949,2.534670829772949,0
2006-05-02,2.52624773979187,2.56113403343056,2.5021880942314043,2.5238419151805402,808748
2006-05-03,2.5142199993133545,2.5743688089836128,2.5142199993133545,2.5382796631262807,422061
2006-05-04,2.52624773979187,2.622485972171942,2.514218091942533,2.514218091942533,250675
2006-05-05,2.5394816398620605,2.562337945487703,2.5262488116959383,2.5262488116959383,382722
2006-05-08,2.5503082275390625,2.562337880186083,2.5382787498230077,2.5611350548661536,1302779
2006-05-09,2.5503082275390625,2.562337880186083,2.526248747314056,2.5539170533607822,11850120
2006-05-10,2.556323766708374,2.5863980795852832,2.5322642814206464,2.5322642814206464,3025181
2006-05-11,2.556323766708374,2.562338419366553,2.5262492789004627,2.562338419366553,18322087
2006-05-12,2.5503082275390625,2.5503082275390625,2.4781296119330767,2.5382787498230077,6403699
2006-05-15,2.523843288421631,2.5346699423907144,2.405951520808465,2.5346699423907144,8419707
2006-05-16,2.430011749267578,2.5503091960783686,2.4648980700685685,2.4648980700685685,29447033
2006-05-17,2.5142199993133545,2.5142199993133545,2.4540711896430962,2.490160510431457,29266473
2006-05-18,2.5503082275390625,2.5611350548661536,2.4660999592860557,2.491362439761958,359850
2006-05-19,2.5503082275390625,2.5863975353420554,2.526248747314056,2.5611350548661536,467500
2006-05-22,2.52624773979187,2.52624773979187,2.4179798595624615,2.503391094002517,785876
2006-05-23,2.52624773979187,2.52624773979187,2.466098975752497,2.52624773979187,27974169
2006-05-24,2.446852922439575,2.4661004051408195,2.3458029822668016,2.4516645744511396,27307376
2006-05-25,2.3458025455474854,2.375876677003326,2.265202928618623,2.354223372327507,16536983
2006-05-26,2.3277578353881836,2.3830944458443932,2.2615940480632952,2.309713182020574,13778331
2006-05-29,2.307307243347168,2.3097134189555626,2.267609281755668,2.267609281755668,262873
2006-05-30,2.307307243347168,2.285653936974334,2.1665593524759204,2.2688122820943764,6641258
2006-05-31,2.213475465774536,2.2736242670139095,2.213475465774536,2.2736242670139095,4381694
2006-06-01,2.2375340461730957,2.3157272926030457,2.2255043966904506,2.2255043966904506,3985645
2006-06-02,2.300089120864868,2.3458024281412917,2.2615939896247026,2.3337724262991215,6461336
2006-06-05,2.285653591156006,2.2916682420775762,2.1677620248332397,2.285653591156006,4243512
2006-06-06,2.1713709831237793,2.2014456414408126,2.1412968495996765,2.1773859847595767,2490910
2006-06-07,2.1533262729644775,2.177385752144407,2.0811478354246895,2.177385752144407,5471769
2006-06-08,2.087162733078003,2.0570885992146284,1.9319790128123364,2.0450585958073213,6652236
2006-06-09,2.033029079437256,2.0931778760153814,1.9668652807496245,2.0931778760153814,3094751
2006-06-12,1.9776920080184937,2.020998971396244,1.876641902010798,1.981301009098797,8339677
2006-06-13,1.888672113418579,1.8585976258999612,1.709428713592339,1.8321321398587378,5068493
2006-06-14,1.7322845458984375,1.756344199256154,1.6240171553744285,1.756344199256154,20860412
2006-06-15,1.7322845458984375,1.7322845458984375,1.7322845458984375,1.7322845458984375,0
2006-06-16,1.6841658353805542,1.8044634075456623,1.6228138741550546,1.7924334054258075,16920763
2006-06-19,1.798449158668518,1.91273212743329,1.7683750154454814,1.8273208259695264,1391958
2006-06-20,1.8982951641082764,1.9849092398121415,1.8766413390531842,1.912730989168028,17343782
2006-06-21,1.8814541101455688,1.9247610742544432,1.8826569355949951,1.9235582488050171,64223557
2006-06-22,1.8946869373321533,1.912731593156658,1.8898749358157605,1.8946869373321533,18065873
2006-06-23,1.9007012844085693,1.8886716324096475,1.865814978735975,1.8766416305488134,2174013
2006-06-26,1.9488202333450317,1.9488202333450317,1.8826564538690413,1.8826564538690413,593752
2006-06-27,1.9488202333450317,1.9608498842090738,1.9367902326191102,1.9488202333450317,109479
2006-06-28,1.9488202333450317,1.9849093608680977,1.9488202333450317,1.9488202333450317,2362898
2006-06-29,1.9776920080184937,2.045058628736303,1.9488206990999934,1.9849098352481187,5836639
2006-06-30,2.0450587272644043,2.2002428073673146,2.0691182108326345,2.0931778693318543,6019845
2006-07-03,2.1653568744659424,2.232723335304975,2.141297386681069,2.1773865308928686,7306730
2006-07-04,2.189415693283081,2.2122723502125248,2.105207417571922,2.2122723502125248,1873184
2006-07-05,2.1653568744659424,2.1653568744659424,2.093178236180302,2.1653568744659424,1955889
2006-07-06,2.143702745437622,2.224301845752737,2.143702745437622,2.143702745437622,1985818
2006-07-07,2.221895933151245,2.248361415387549,2.1172371794565152,2.225505109040752,4945442
2006-07-10,2.1773855686187744,2.2014452207017423,2.142499265522509,2.1773855686187744,433040
2006-07-11,2.1773855686187744,2.1773855686187744,2.1292664393837826,2.1773855686187744,7357472
2006-07-12,2.130469799041748,2.135281800242843,2.105207317528916,2.1316729742729947,5224927
2006-07-13,2.1052069664001465,2.093177315265787,2.0330285348011574,2.093177315265787,6958524
2006-07-14,2.073930501937866,2.102801638910336,2.02099918034484,2.0462616657258756,632485
2006-07-17,1.9776920080184937,2.0811481147463917,1.9608503528390413,2.045058628736303,240611
2006-07-18,1.9788942337036133,2.081147484012472,1.9608497585637852,2.081147484012472,4006694
2006-07-19,1.9367908239364624,2.033029109816737,1.9223553434509109,1.9271669953484347,4392810
2006-07-20,1.9776920080184937,1.9873156610373395,1.9656623542794458,1.9873156610373395,196697
2006-07-21,1.9776920080184937,1.9776920080184937,1.9271668675491551,1.9776920080184937,1071768
2006-07-24,1.9704738855361938,2.0209988479893797,1.9608502331049904,1.9788947126117247,5265819
2006-07-25,2.0161876678466797,2.045058981748868,2.01498466727892,2.0318265002965457,255249
2006-07-26,1.9764894247055054,2.034232404588467,1.9728805977947068,1.989722256527816,160102
2006-07-27,2.069117784500122,2.069117784500122,1.9969395235984313,1.9993453490078517,18602
2006-07-28,2.069117784500122,2.1052070898819215,2.0450583058892406,2.0450583058892406,7898565
2006-07-31,2.087162733078003,2.0931777347816563,2.0450585958073213,2.0450585958073213,1203217
2006-08-01,2.09317684173584,2.09317684173584,2.045057723291341,2.09317684173584,2008705
2006-08-02,2.069117784500122,2.1052070898819215,2.0450583058892406,2.0570883075911124,18115777
2006-08-03,2.1052069664001465,2.1292664435998097,2.0811476641314273,2.093177315265787,952654
2006-08-04,2.1112217903137207,2.1280636167643316,2.0450581843337337,2.0931773136263145,170700
2006-08-07,2.128063678741455,2.2363314166737696,2.1292665039442245,2.1292665039442245,1896126
2006-08-08,2.2363321781158447,2.4059517561044164,2.2435501813757908,2.248361833687072,5327225
2006-08-09,2.3830952644348145,2.5021898776251286,2.2856544876270437,2.4059519265148688,9918474
2006-08-10,2.321742296218872,2.3397869454044087,2.285653172778719,2.285653172778719,3295868
2006-08-11,2.268812894821167,2.309714042728319,2.268812894821167,2.2856545542494664,285440
2006-08-14,2.268812894821167,2.2856545542494664,2.2736245476135015,2.2736245476135015,1932968
2006-08-15,2.285653591156006,2.3313665475246976,2.2916682420775762,2.321742721202091,19013389
2006-08-16,2.291668176651001,2.3325693061561483,2.227910569614055,2.321742654916897,6242882
2006-08-17,2.262796640396118,2.2856532905048894,2.242346165215184,2.242346165215184,22764035
2006-08-18,2.277233123779297,2.3939218832612044,2.2676092959404093,2.277233123779297,13339226
2006-08-21,2.300089120864868,2.3157277733977777,2.243549511654315,2.300089120864868,434144
2006-08-22,2.285653591156006,2.2916682420775762,2.2279106332203655,2.2676089386674874,12947367
2006-08-23,2.227910041809082,2.284449984579181,2.2267072169026356,2.2267072169026356,13700991
2006-08-24,2.2543766498565674,2.2856541366017997,2.214678334935887,2.2724213066512418,6029994
2006-08-25,2.261593818664551,2.309712947740994,2.261593818664551,2.285653470668244,3338613
2006-08-28,2.30971360206604,2.378283227360672,2.267609461528195,2.270015287465363,1618950
2006-08-29,2.3458025455474854,2.413169159787656,2.309713237938547,2.309713237938547,5659483
2006-08-30,2.3818917274475098,2.4239958622177027,2.34580259402375,2.34580259402375,1998098
2006-08-31,2.4059510231018066,2.4179806750080526,2.4059510231018066,2.4071540232786224,30190
2006-09-01,2.4059510231018066,2.448055329566531,2.3458024137086686,2.4059510231018066,4150975
2006-09-04,2.3470051288604736,2.4660996917453186,2.369861781285892,2.369861781285892,2485531
2006-09-05,2.4420406818389893,2.464897338641998,2.4179810246851927,2.464897338641998,842695
2006-09-06,2.423996925354004,2.407155264059374,2.384298598780201,2.407155264059374,5452526
2006-09-07,2.423996925354004,2.423996925354004,2.423996925354004,2.423996925354004,0
