Date,Close,High,Low,Open,Volume
2000-01-03,2.959651231765747,3.0817368168506505,2.922655685453454,3.0817368168506505,196
2000-01-04,2.8794922828674316,2.9226538837658422,2.805501000643271,2.8486626015416814,457
2000-01-05,2.9115569591522217,2.922655670029728,2.713013614801219,2.922655670029728,240
2000-01-06,2.975682258605957,2.975682258605957,2.8486640571746507,2.885659599585106,246
2000-01-07,2.9904794692993164,2.9904794692993164,2.9103223346903606,2.959649784048808,533
2000-01-10,3.1754586696624756,3.1754586696624756,3.064471811745781,3.082969582196578,1123
2000-01-11,3.2432830333709717,3.34193817457278,3.1446281273810133,3.2062875024276996,654
2000-01-12,3.4529242515563965,3.4529242515563965,3.2309506437553472,3.280278086020936,850
2000-01-13,3.6391372680664062,3.946201005588318,3.5737782292350624,3.699563442739048,346
2000-01-14,3.662564992904663,3.89933687456008,3.600905651173687,3.89933687456008,754
2000-01-17,3.885775566101074,3.946201752206299,3.702030575239403,3.8228829474498522,657
2000-01-18,4.094182968139648,4.094182968139648,3.7612222186347726,3.8845409799014865,953
2000-01-19,3.8845419883728027,4.032524634395587,3.8475464444730725,4.007860781654479,748
2000-01-20,3.822882652282715,3.8968739764660576,3.7488913280993716,3.884542049900178,458
2000-01-21,3.7612228393554688,3.835214155368778,3.7365589889470625,3.822882230164575,501
2000-01-24,3.763688325881958,3.8475451139487884,3.6995625191000463,3.6995625191000463,88
2000-01-25,3.763688325881958,3.763688325881958,3.763688325881958,3.763688325881958,0
2000-01-26,3.8475453853607178,3.8722089961007513,3.75875572810337,3.7612221597409334,472
2000-01-27,3.946199417114258,3.9646974150514325,3.8845400512218475,3.8845400512218475,552
2000-01-28,3.8253462314605713,3.9461985042009013,3.758754018800536,3.9461985042009013,406
2000-01-31,3.7488903999328613,3.798217858771739,3.724226788119361,3.798217858771739,413
2000-02-01,3.8537094593048096,3.944965271075737,3.7982159490061167,3.944965271075737,352
2000-02-02,3.933866500854492,4.106512634597583,3.9092029018693393,3.9831939340365534,707
2000-02-03,4.106515407562256,4.179273508840823,3.946201082663804,3.946201082663804,818
2000-02-04,4.180507183074951,4.316157664356618,4.180507183074951,4.254498269151523,616
2000-02-07,4.192837715148926,4.316156471476835,4.069518958821016,4.316156471476835,638
2000-02-08,4.353151798248291,4.353151798248291,4.266828578819837,4.316156267185725,419
2000-02-09,4.402481555938721,4.562795912845816,4.340822151711074,4.439477104390524,628
2000-02-10,4.476472854614258,4.56279611850867,4.402481754375586,4.56279611850867,620
2000-02-11,4.451805114746094,4.587455974097362,4.4394734322703115,4.4394734322703115,664
2000-02-14,4.502369403839111,4.57512751825692,4.439477019713031,4.439477019713031,640
2000-02-15,4.4394755363464355,4.488803230475343,4.37781615389718,4.4394755363464355,574
2000-02-16,4.3543853759765625,4.439475146940383,4.1928376387770285,4.316156392858706,320
2000-02-17,4.377814769744873,4.383980611955567,4.3161554067907195,4.3161554067907195,350
2000-02-18,4.232301712036133,4.3778179520188445,4.232301712036133,4.3778179520188445,280
2000-02-21,4.291491508483887,4.316155347410955,4.131177261093343,4.192836623199214,253
2000-02-22,4.194070816040039,4.32848828311041,4.131178455495066,4.25449721536059,176
2000-02-23,4.363018035888672,4.3765831753017155,4.2051696968558705,4.2051696968558705,336
2000-02-24,4.377814769744873,4.501133495653179,4.328487091212108,4.439474132699026,689
2000-02-25,4.3654866218566895,4.4394777291733165,4.340822762609818,4.402482175515003,207
2000-02-28,4.266828536987305,4.3765826190041786,4.242165163469863,4.254496850228584,625
2000-02-29,4.291491508483887,4.377814709516826,4.254495985305084,4.28902507754882,116
2000-03-01,4.3654866218566895,4.525801001325373,4.316158903362947,4.316158903362947,370
2000-03-02,4.494969844818115,4.501135690034766,4.402480755296853,4.501135690034766,1202
2000-03-03,4.624451637268066,4.673779309568344,4.488801244077622,4.501132926940918,321
2000-03-06,4.624451637268066,4.624451637268066,4.624451637268066,4.624451637268066,0
2000-03-07,4.624451637268066,4.624451637268066,4.624451637268066,4.624451637268066,0
2000-03-08,4.377814769744873,4.501133495653179,4.276693452133951,4.377814769744873,17
2000-03-09,4.316159248352051,4.414814222801007,4.316159248352051,4.390150361582761,62
2000-03-10,4.223667621612549,4.316156693618663,4.217501777563557,4.316156693618663,179
2000-03-13,4.223667621612549,4.223667621612549,4.223667621612549,4.223667621612549,0
2000-03-14,4.069520473480225,4.12871344209816,4.069520473480225,4.069520473480225,141
