Date,Close,High,Low,Open,Volume,RSI_14,RSX_14,STOCHk_14_3_3,STOCHd_14_3_3,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACDEXT_12_26_9,MACDEXTs_12_26_9,MACDEXTh_12_26_9,ROC_10,ROCP_10,MOM_10,TSI_13_25_13,TSIs_13_25_13,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,KST_10_15_20_30_10_10_10_15,KSTs_9,COPC_11_14_10,STOCHFk_5_3,STOCHFd_5_3,ADX_14,DMP_14,DMN_14,ADXR_14,AMATe_LR_8_21_2,AMATe_SR_8_21_2,DX_14,VTXP_14,VTXM_14,VHF_28,PMAX_E_10_3.0,TTM_TRND_6,QS_10,ATRr_14,NATR_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,DCL_20_20,DCM_20_20,DCU_20_20,UI_14,HVOL_20,MASSI_9_25,THERMO_20_2_0.5,THERMOma_20_2_0.5,THERMOl_20_2_0.5,THERMOs_20_2_0.5,TRUERANGE_1,PDIST,ABER_ZG_5_15,ABER_SG_5_15,ABER_XG_5_15,ABER_ATR_5_15,RVI_14,KCLe_20_2,KCBe_20_2,KCUe_20_2,OBV,AD,ADOSC_3_10,EFI_13,PVT,WAD,SMA_10,EMA_10,WMA_10,DEMA_10,TEMA_10,KAMA_10_2_30,ALMA_10_6.0_0.85,T3_10_0.7,TRIMA_10,LR_14,TSF_14,ZL_EMA_10,HMA_10,MAMA_0.5_0.05,FAMA_0.5_0.05,STDEV_30,VAR_30,MAD_30,QTL_30_0.5,MEDIAN_30,PCTRET_1,LOGRET_1,DD,DD_PCT,DD_LOG
2017-05-18,3.064758062362671,3.306135129891428,2.9824702671685266,3.306135129891428,527200,30.63371028873675,54.72583980771134,49.37844131908929,64.94421564384254,44.0778738804514,69.54125393843123,-0.005133851457849836,-0.016747180229891433,0.011613328772041595,-0.005133851457849836,0.011613328772041595,-0.016747180229891433,-9.600886766707346,-0.09600886766707345,-0.32549428939819336,-4.086116466468983,-1.7806619175813951,1.3292470535544076,1.0159706011556595,0.3132764523987481,838.2932368024528,-244.19624732283015,5.202343613269159,16.728643705245148,48.673710809887496,17.299419509784542,15.905208424819763,44.7034199716663,20.058660064320883,0,1,47.51503590950127,0.771845028128274,0.8410199232347136,0.2709301061599707,3.582849976142299,-1,-0.0005485976164876672,0.11634933950742693,4.173355285829838,3.0630536330026286,3.37781662940979,3.692579625816952,18.637068316059576,0.0027074805162894586,2.9824702671685266,3.2604197483115613,3.538369229454596,3.8894258686824372,47.21881141140211,24.17118667096304,0.38217991720929945,0.10394387094445864,0,1,0.4553244181952425,0.5376122133893873,3.3734279473024396,3.489411620013065,3.257444274591814,0.11598367271062549,51.0442781953018,3.135637873147472,3.374852823833783,3.614067774520094,-41868800.0,2333812.4586229813,-889631.2632969627,-48623.27588000943,-144215420.8293847,0.4022960719724602,3.402137303352356,3.3636207132743596,3.3786145947196267,3.334246808724839,3.2907003267797874,3.3380628716838423,3.4206529362063636,3.4157004070867227,3.4336809648407827,3.3788091387067523,3.3763856547219415,3.311751961759902,3.362999088836439,3.419443850537011,3.381144137615589,0.11775148723484961,0.01386541274601895,0.09249938435024684,3.4012231826782227,3.4012231826782227,-0.10851044263617082,-0.11486155530466434,0.5723569393157959,0.15736564256331265,0.17122215476805924
2017-05-19,3.172645807266236,3.211046539268149,3.1452166631533696,3.211046539268149,14400,38.921722362367476,43.234852909591424,38.559813062614154,52.881700462928386,32.02553474921863,50.99699162716994,-0.02037232145462564,-0.02558852018133379,0.005216198726708148,-0.02037232145462564,0.005216198726708148,-0.02558852018133379,-6.720446237579692,-0.06720446237579691,-0.22857737541198686,-7.8278973496420825,-2.6445526935900645,0.9276926312121736,0.4915329430507404,0.4361596881614332,562.8707526231582,67.72669194940426,2.161660289276048,38.66161250573317,43.76442990427131,19.457677824050023,14.502563868766524,40.76112591393031,20.57029526051919,0,1,47.515035909501265,0.8418145313614985,0.8639391126310103,0.2872998203905875,3.582849976142299,-1,-0.006217292369129846,0.11848784932157344,4.10870343200271,2.9847136072074427,3.317472219467163,3.6502308317268835,20.06097355131231,0.2823851782265982,2.9824702671685266,3.2604197483115613,3.538369229454596,4.264481732935716,48.084914497197296,24.406152830129376,0.16274639598484297,0.10954411142449524,1,1,0.14628847690547797,0.2395474971331244,3.323933310083011,3.4419373030732934,3.2059293170927288,0.11800399299028232,62.702714905509715,3.1112979665101204,3.355595012732112,3.5998920589541035,-41854400.0,2331412.471338685,-780765.8802599958,-41455.15310763504,-144164728.9478398,0.5101838168760251,3.3792795658111574,3.328898003091064,3.336888868158514,3.2764553183096687,3.2219519219830928,3.323417781376572,3.4353310526005405,3.407842591984295,3.420880595842997,3.307022850854056,3.2948614843599087,3.231601379176847,3.2480216748786694,3.407103948373472,3.381793132884536,0.11387275197129376,0.012967003641515786,0.09310077932145858,3.3957377672195435,3.3957377672195435,0.03520269551730704,0.03459724862249527,0.464469194412231,0.1277026418460473,0.136624906145564
2017-05-22,3.072072029113769,3.072072029113769,2.980641309809425,2.980641309809425,30000,34.753097953781946,35.45129833081806,21.802176922681202,36.58014376812822,14.950232932187314,30.351213853952444,-0.040102109920620244,-0.03625464691786271,-0.003847463002757531,-0.040102109920620244,-0.003847463002757531,-0.03625464691786271,-9.67743473115076,-0.0967743473115076,-0.32915115356445357,-12.4189297497168,-4.040892273036741,0.5415832852225553,0.08433887764889764,0.45724440757365764,69.84890029248412,284.85389999119525,-2.108991576301016,20.000009667100258,25.130088626026197,22.069143914741556,12.89517330033657,45.74351000684173,21.562516419670498,0,1,56.01820309373147,0.8124342587582184,0.9241317640697614,0.2872998203905873,3.582849976142299,-1,-0.008045914875345606,0.12373903847409039,4.510785919957644,2.900386265568723,3.237013053894043,3.573639842219363,20.79860554904879,0.2550090627058578,2.980641309809425,3.259505269632011,3.538369229454596,5.151619193642615,49.38751786831718,24.543791136002042,0.16457535334394446,0.11478518208349041,1,1,0.1920044974568107,0.2834352167611547,3.2373787632229343,3.3603161231776517,3.114441403268217,0.12293735995471755,46.9911347499184,3.0709898777186946,3.3285928238160793,3.586195769913464,-41884400.0,2361412.471338685,-655705.8708121455,-35964.01885576918,-144259829.80459675,0.4096100387235584,3.346364450454712,3.2822023714588284,3.2810329523953525,3.20108920348404,3.1330378475131564,3.2924067105902752,3.4510300128054756,3.3889133168278462,3.3945688009262085,3.2206077098846433,3.198165917134547,3.136101014392651,3.1298285058050443,3.3903523524104866,3.382007113372685,0.11873932974216246,0.014099028427617986,0.09894015947977702,3.386594533920288,3.386594533920288,-0.03170028558565374,-0.032213617299791414,0.5650429725646977,0.15535471721513894,0.16883852344535555
2017-05-23,2.9861278533935547,3.12693127193589,2.9861278533935547,3.072072620524036,17200,31.635031565184967,29.961601502677297,17.195869611104843,25.852619865466732,16.166621754252727,21.047463145219552,-0.061958862936665415,-0.0464891199471263,-0.015469742989539109,-0.061958862936665415,-0.015469742989539109,-0.0464891199471263,-12.906658248040271,-0.1290665824804027,-0.44252443313598633,-17.229358898592366,-5.924958933830402,0.08725404307439386,-0.295992291599411,0.38324633467380487,-922.9007422925545,344.0261487548268,-7.444637810033374,1.2001537946595286,19.953925322497657,23.88156853208978,14.993159405021844,42.06178919658475,22.12089347822082,0,1,47.44308855761668,0.7581501886345872,0.9663516508837345,0.3239439098390079,3.582849976142299,-1,-0.019383306442006455,0.12495792276467935,4.650563410494414,2.8323848855742946,3.1466796875,3.460974489425705,19.97628186778737,0.2445840129669133,2.980641309809425,3.259505269632011,3.538369229454596,6.374069387358081,49.69280867200298,24.72230293872316,0.05485924282212107,0.1090779497728838,1,1,0.1408034185423357,0.19566266136445742,3.1564322913983807,3.280560721925606,3.0323038608711554,0.12412843052722543,34.97877293748958,3.036088081393951,3.2959771123472676,3.5558661433005843,-41901600.0,2344212.471338685,-550408.0605096482,-31037.47899385754,-144307948.4622447,0.2688066201812229,3.302112007141113,3.228370640901506,3.215535389293324,3.1179611784661425,3.038313100840403,3.2383966112575298,3.4584540816981466,3.3588188897399984,3.3526629871792264,3.1382156780787875,3.1084634628924697,3.0267119247618672,3.0271916798870975,3.1882401029020206,3.333565360755019,0.13539779037870178,0.01833256163943487,0.11237441380818687,3.3783658742904663,3.3783658742904663,-0.027975963748808175,-0.028374746173956557,0.6509871482849121,0.17898448302693004,0.19721326961931207
2017-05-24,2.880067586898804,3.1543597380320234,2.880067586898804,3.072071953179855,6968400,28.26480724562707,25.59271137806003,5.792386064644379,14.930144199476809,6.18002394525982,12.432292877233282,-0.08683766376150537,-0.05709433661757301,-0.02974332714393236,-0.08683766376150537,-0.02974332714393236,-0.05709433661757301,-16.00000973519571,-0.1600000973519571,-0.5485846996307369,-22.391771729558258,-8.277360761791524,-0.6615431315446844,-0.8358315729747914,0.17428844143010705,-2333.9725266490786,173.27510302681517,-13.009642093499442,0.0,7.066721153919933,25.950012591213568,12.827252120506047,41.571364248716854,22.832125632667772,0,1,52.83978535982278,0.7531829555162087,0.9539675253326302,0.37825664396565645,3.582849976142299,-1,-0.03858374307011152,0.13562465336243223,5.448754777840996,2.839995967967682,3.035134267807007,3.230272567646332,12.85862717238664,0.10267492072062966,2.880067586898804,3.2092184081767003,3.538369229454596,7.806100047745305,50.91971570670397,24.916615445507297,0.10606026649475053,0.10879055136544254,1,1,0.2742921511332195,0.44252403577168886,3.0680493151799983,3.20218866041429,2.9339099699457067,0.1341393452342917,25.796002447843254,2.9689828626547525,3.256366681352176,3.5437505000495992,-48870000.0,-4624187.52866132,-2674512.768975933,-132185.0335721664,-169058072.94878033,-0.005485530951996331,3.2472535371780396,3.1650428129010146,3.1388000401583587,3.0228941207262245,2.9317590510638163,3.165670280471195,3.452660030698519,3.317388987181948,3.294248878955841,3.0304842199598037,2.989764360281137,2.966469231429698,2.9248115399871204,3.147659713398191,3.3213252627759005,0.15559679065530316,0.024210361262230234,0.12546731472015377,3.3655651807785034,3.3655651807785034,-0.03551765754912983,-0.03616375426804253,0.7570474147796626,0.20814503100130133,0.2333770238873547
2017-05-25,2.88189697265625,2.962356121682401,2.88189697265625,2.962356121682401,8000,28.406484941305674,22.4924541593289,0.42054198769010903,7.802932554479777,1.374819116288024,7.907154938600186,-0.10519406481727911,-0.060360590138677395,-0.044833474678601715,-0.10519406481727911,-0.044833474678601715,-0.060360590138677395,-17.008937386662332,-0.17008937386662332,-0.590641975402832,-26.200527482201416,-10.837813150421509,-1.4881330848052794,-1.3299372209883091,-0.15819586381697026,-3954.335577359336,-264.82853704459797,-17.86767188125335,0.552719665208319,0.5842911532892873,27.870710646114226,12.255272810771702,39.717657780307775,23.138101996772768,0,1,52.8397853598228,0.7471046812310291,1.0463315417993828,0.38370827361324794,3.5305903354976325,-1,-0.05101832865612819,0.13181493060680113,5.099971196485334,2.7731465954252643,2.998562049865723,3.2239775043061814,15.034903443172226,0.24122209699626274,2.880067586898804,3.2092184081767003,3.538369229454596,9.02161139549039,50.581353179896475,25.01450331247694,0.1920036163496226,0.11671560517345968,1,1,0.08228853478359666,0.16274768380974836,3.02623508901815,3.1569177135557287,2.8955524644805712,0.1306826245375787,44.52247328088036,2.9450149617437336,3.2207028995716116,3.4963908373994896,-48862000.0,-4632187.52866132,-3302872.625259783,-113299.36662099128,-169057564.79799503,-0.0036561451945504864,3.1881893396377565,3.11356175103833,3.0723715738816693,2.955137406825851,2.8672559072530444,3.0942773140279556,3.4167560450310526,3.267202713672404,3.2201392120785184,2.9393671444484166,2.8903361545814263,2.89822903263271,2.8563181181146646,3.1343715763610938,3.31665142061553,0.17134708897795262,0.029359824901218412,0.13615453932020397,3.3555080890655518,3.3555080890655518,0.0006351884816062636,0.0006349868347873205,0.7552180290222168,0.20764205384589063,0.23274203705256724
2017-05-26,2.872753620147705,2.872753620147705,2.872753620147705,2.872753620147705,800,28.107685926902548,20.210825714857528,0.09263158604838184,2.10185321279429,0.15843029422260838,2.571091118590146,-0.11910645200049297,-0.059418381857513,-0.05968807014297997,-0.11910645200049297,-0.05968807014297997,-0.059418381857513,-17.31578985291186,-0.17315789852911861,-0.601614236831665,-29.260238581406565,-13.469588211990803,-2.421120719549856,-1.8103398845863086,-0.6107808349635474,-5771.049442829864,-986.0566300427147,-22.17055558983707,0.0,0.18423988840277775,29.688447969654195,12.190228494604165,40.03760363440665,23.600664090593096,0,1,53.31903317567378,0.7635070292557622,1.0937813570058215,0.41964345108536555,3.4478471862786972,-1,-0.05101832865612819,0.12305267502835428,4.476479971969613,2.780974728189298,2.9385836124420166,3.0961924966947354,10.726860626691037,0.291160274351172,2.872753620147705,3.2055614248011506,3.538369229454596,10.123724064290812,50.53854445526664,24.706093455899545,0.08960250153469573,0.11413340482691074,1,1,0.009143352508544922,0.009143352508544922,2.9655252124018405,3.0881052188041505,2.8429452059995306,0.12258000640230979,33.928132782462995,2.93639133825677,3.187564872959811,3.438738407662852,-48862800.0,-4632187.52866132,-3259667.782352287,-97114.78777256495,-169057818.61282867,-0.012799497703095408,3.12802791595459,3.0697784545127615,3.0150196248834784,2.90433583936345,2.826690572582836,3.0376185994055858,3.349346627779406,3.2115525734780217,3.150804261366526,2.860736812864031,2.805416206737141,2.8573574287325156,2.814313697333288,3.121290678550424,3.3117674020639027,0.18583411727255364,0.03453431914246922,0.1492881404028998,3.3189358711242676,3.3189358711242676,-0.0031726854205053057,-0.003177729057635319,0.7643613815307617,0.21015595634947537,0.2359197661102026
2017-05-29,2.872753620147705,2.872753620147705,2.872753620147705,2.872753620147705,0,28.10768592690255,18.473742459091326,0.09263158604838184,0.20193505326229091,0.15843029422261234,0.5638932349110768,-0.12864913196454353,-0.05516884945725084,-0.07348028250729269,-0.12864913196454353,-0.07348028250729269,-0.05516884945725084,-17.31578985291186,-0.17315789852911861,-0.601614236831665,-31.681170572294608,-16.071242834891347,-3.5824004263584315,-2.377295673115907,-1.2051047532425243,-7323.050988800659,-1932.9585061610042,-25.75081357509804,0.0,0.18423988840277775,31.376346912941308,12.190228494604163,40.03760363440664,24.584008329504485,0,1,53.31903317567377,0.7185505975004531,1.1140719013478924,0.4201793413581964,3.3742176159448207,-1,-0.05101832865612819,0.1142631982406147,3.879615975706999,2.8109950636446586,2.8987199306488036,2.9864447976529487,6.052662492613435,0.3520014256626261,2.872753620147705,3.2055614248011506,3.538369229454596,11.12578185331257,50.53854445526664,24.2874017985924,0.0,0.10326355674815733,1,0,2.220446049250313e-16,4.440892098500626e-16,2.931756911895584,3.046164917871073,2.817348905920095,0.11440800597548915,33.92813278246299,2.9303306031987644,3.157582848882468,3.3848350945661716,-48862800.0,-4632187.52866132,-2945659.6391308308,-83241.24666219854,-169057818.61282867,-0.012799497703095408,3.067866492271423,3.0339557573554785,2.968606116554954,2.8692841381955376,2.8063870075481567,2.995451381771319,3.2546193851941507,3.1538562882876207,3.0814693371454873,2.801124055044992,2.7427410319611267,2.8395432393087594,2.800782053157537,3.1088638256302876,3.306694812653062,0.19531642198232438,0.03814850469597741,0.15994288444519036,3.29150652885437,3.29150652885437,0.0,0.0,0.7643613815307617,0.21015595634947537,0.2359197661102026
2017-05-30,2.788637161254883,2.834352524554143,2.7429217979556224,2.834352524554143,114400,25.271483141810883,16.732986132357453,2.083332631995505,0.7561986013640896,3.951971440915177e-15,0.1056201961484035,-0.14136964852082423,-0.05431149281082523,-0.087058155709999,-0.14136964852082423,-0.087058155709999,-0.05431149281082523,-18.88296374628306,-0.1888296374628306,-0.6491575241088863,-34.665391379037395,-18.727549769769354,-4.87667528049793,-2.9372564218043244,-1.9394188586936056,-9172.799103505617,-3111.8994990798906,-29.384120811073117,11.111120012600532,3.7037066708668487,33.42169454070021,11.210394878987863,44.857297675246265,25.7361198237643,0,1,60.011213701565914,0.6238150606439697,1.1759741260510894,0.47528579565951146,3.3345375956343117,-1,-0.05558986498605423,0.11537524280857671,4.084521230637492,2.788245053348567,2.8592217922210694,2.9301985310935716,4.964759226836121,0.002762228249315497,2.7429217979556224,3.1406455137051092,3.538369229454596,12.307878282140992,50.37253109250551,24.10497734851769,0.12983182219208267,0.10579386774281689,1,1,0.12983182219208267,0.17554718549134352,2.882871878898361,2.9983081392882895,2.7674356185084323,0.11543626038992873,25.345069677940042,2.892106118786569,3.1224451643465074,3.3527842099064458,-48977200.0,-4632187.52866132,-2549414.522437432,-72724.34326721859,-169392790.7047564,-0.09691595659591767,3.002950739860535,2.989352376246279,2.917837147279219,2.818127376026073,2.7613042300834536,2.9406961637802165,3.155468459677689,3.095134877168814,3.015436106257969,2.735764169692993,2.674358912876674,2.813663875000069,2.7858945073503434,2.948750493442585,3.217208732850443,0.2116007620926821,0.04477488251820386,0.17661980364057753,3.29150652885437,3.29150652885437,-0.02928077726641154,-0.029718015499706457,0.848477840423584,0.23328320386680812,0.2656377816099089
2017-05-31,2.5874898433685303,2.783151743370424,2.5874898433685303,2.777665773470632,43200,20.059050016450936,14.39227119694187,2.083332631995505,1.4197656166797972,3.951971440915177e-15,0.05281009807420201,-0.16577075495874993,-0.06297007939900073,-0.1028006755597492,-0.16577075495874993,-0.1028006755597492,-0.06297007939900073,-24.734020493293773,-0.24734020493293774,-0.8503048419952388,-39.32323881520557,-21.66979106197453,-6.418040934994821,-3.582897661040972,-2.8351432739538485,-11592.471522925867,-4493.095583494148,-34.28488348423924,0.0,3.7037066708668487,35.76652614399454,9.884758728151532,48.69043859044146,26.352474549767386,0,1,66.24933698682086,0.5700491525188633,1.1507240489657204,0.5719344614161689,3.2872973539927326,-1,-0.07826466560653689,0.12150181959984642,4.851617975772773,2.576955525981741,2.8007062435150147,3.0244569610482883,15.978163939996525,0.023540298558423153,2.5874898433685303,3.062929536411563,3.538369229454596,14.07217120322888,52.32851922650299,24.306735881666672,0.15543195458709214,0.11052130458512882,1,1,0.20114731788635254,0.21211925768593742,2.8191143134502177,2.940264644339908,2.6979639825605273,0.12115033088969032,19.32890756197204,2.8247812701017367,3.071497038539081,3.3182128069764256,-49020400.0,-4675387.52866132,-2169294.74538673,-63576.51767657171,-169704396.82739663,-0.2980632744822702,2.9179202556610107,2.9162864611775974,2.842298802462491,2.716412075941235,2.646480005156782,2.8364967517696043,3.062201679045012,3.032507702698675,2.951891819636027,2.6432363578251428,2.5773218673664133,2.7190127548329306,2.7259676567231765,2.930687460938882,3.2100457010526537,0.24036438984645325,0.05777503990625776,0.1993921407063802,3.29150652885437,3.29150652885437,-0.07213104690745664,-0.07486477050755187,1.0496251583099365,0.28858728905342623,0.34050255211746083
