Date,Close,High,Low,Open,Volume,RSI_14,RSX_14,STOCHk_14_3_3,STOCHd_14_3_3,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACDEXT_12_26_9,MACDEXTs_12_26_9,MACDEXTh_12_26_9,ROC_10,ROCP_10,MOM_10,TSI_13_25_13,TSIs_13_25_13,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,KST_10_15_20_30_10_10_10_15,KSTs_9,COPC_11_14_10,STOCHFk_5_3,STOCHFd_5_3,ADX_14,DMP_14,DMN_14,ADXR_14,AMATe_LR_8_21_2,AMATe_SR_8_21_2,DX_14,VTXP_14,VTXM_14,VHF_28,PMAX_E_10_3.0,TTM_TRND_6,QS_10,ATRr_14,NATR_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,DCL_20_20,DCM_20_20,DCU_20_20,UI_14,HVOL_20,MASSI_9_25,THERMO_20_2_0.5,THERMOma_20_2_0.5,THERMOl_20_2_0.5,THERMOs_20_2_0.5,TRUERANGE_1,PDIST,ABER_ZG_5_15,ABER_SG_5_15,ABER_XG_5_15,ABER_ATR_5_15,RVI_14,KCLe_20_2,KCBe_20_2,KCUe_20_2,OBV,AD,ADOSC_3_10,EFI_13,PVT,WAD,SMA_10,EMA_10,WMA_10,DEMA_10,TEMA_10,KAMA_10_2_30,ALMA_10_6.0_0.85,T3_10_0.7,TRIMA_10,LR_14,TSF_14,ZL_EMA_10,HMA_10,MAMA_0.5_0.05,FAMA_0.5_0.05,STDEV_30,VAR_30,MAD_30,QTL_30_0.5,MEDIAN_30,PCTRET_1,LOGRET_1,DD,DD_PCT,DD_LOG
2000-03-17,7.244558811187744,7.470951314546615,7.199280051256742,7.470951314546615,1278,48.65722017724713,54.35264369433646,43.3546556724927,39.56405500262751,70.34571196213665,65.58420766843146,-0.09031941737138371,0.05761396988262327,-0.14793338725400698,-0.09031941737138371,-0.14793338725400698,0.05761396988262327,1.9108304607845696,0.019108304607845697,0.1358356475830078,-10.450079051096386,-20.393507509672148,-0.10159850793783193,1.5964531645927247,-1.6980516725305566,-4233.0521663735635,-7353.913465233094,4.44781631391444,48.64872950978146,40.303312481143024,22.475372352614123,29.27562861389483,24.540581912279784,27.334803941052364,1,0,8.798550948346804,1.0690214819176869,0.8608875201516764,0.23822688014249158,7.776844235411312,-1,-0.06338982996363315,0.31965759475400446,4.5522190716133935,6.8957848455768636,7.212863349914551,7.529941854252239,8.792028600997797,0.5499804635754142,6.7464957918068125,7.2773854148083235,7.808275037809834,5.203588152484427,46.54441328956247,24.700603531946612,0.15847488622279116,0.2464975142002458,1,1,0.27167126328987323,0.43014615359390707,7.226446866365175,7.546462556809152,6.906431175921199,0.32001569044397643,39.12243395026537,6.586546499134393,7.230794207739665,7.875041916344937,6058.0,-1631.6159074058614,699.7334063141175,62.61533179230186,-11475.949865526562,-2.478993420804538,7.203807687759399,7.202728532152893,7.227270187031139,7.228920185731786,7.275480126385312,7.230791038663146,7.131563851370054,7.109410908352402,7.229465338918897,7.311182349068778,7.337851859711029,7.185061686746911,7.207603872183597,7.268214019178567,7.227192799588808,0.27259294455659977,0.07430691342203748,0.2083765803443061,7.244558811187744,7.244558811187744,-0.01538463432832382,-0.01550420577566932,1.7409567832946777,0.1937514620044415,0.2153632242126411
2000-03-20,7.108723163604736,7.2671979636268995,7.018166505390979,7.244559015122823,421,45.79196569151068,53.580231734313635,46.1976061748916,42.1701041904738,73.96654458866502,69.10753370514992,-0.09085149364386602,0.04566551488811277,-0.1365170085319788,-0.09085149364386602,-0.1365170085319788,0.04566551488811277,0.0,0.0,0.0,-10.209236343834053,-18.938611628838135,0.41112993166466727,1.687345283356179,-1.2762153516915118,-3730.707518946933,-6664.529341872539,4.5435769106945,32.43250373051207,44.89813405581461,20.916240071288478,27.62040787322565,27.265013565072497,26.53984417078679,0,1,0.6475204140550966,1.0319324979951419,0.9095258087588762,0.23888867761482382,7.776844235411312,-1,-0.0769734151154418,0.3146128707169985,4.487734527924289,6.896271396095488,7.154001617431641,7.411731838767794,7.2052044469255,0.4121592074220732,6.7464957918068125,7.2773854148083235,7.808275037809834,4.52336513992897,45.673806166743915,24.665233514720676,0.20375335091971536,0.24242664150686194,1,1,0.249031458235921,0.3622272688888346,7.185696520281256,7.500979928578029,6.870413111984484,0.31528340829677276,33.64379184000819,6.588843046562822,7.219168394012529,7.849493741462236,5637.0,-1746.4348861159751,546.5553193914759,45.500740445909265,-12265.325852703765,-2.637468220826701,7.203807687759399,7.185636646962319,7.209982091730291,7.193081912007307,7.215838454650633,7.230282951774246,7.200860237773753,7.129509484153264,7.231980800628662,7.273665945870536,7.292573436275943,7.183530650501334,7.176549558928518,7.260239476399875,7.228018966509085,0.2581540536400266,0.06664351541077772,0.19564336776733393,7.244558811187744,7.244558811187744,-0.018750023448389608,-0.018928033781967158,1.8767924308776855,0.20886864099708813,0.23429125799460815
2000-03-21,6.995527267456055,7.221919781804982,6.995527267456055,7.108723308581151,1362,43.49348066087063,51.99790620509718,34.82587901405579,41.45938028714669,62.15942560521692,68.8238940520062,-0.09926288991885279,0.02980329489050082,-0.1290661848093536,-0.09926288991885279,-0.1290661848093536,0.02980329489050082,-1.5923520095454322,-0.01592352009545432,-0.11319589614868164,-10.729287875251432,-17.765851092611467,0.4137110590188662,1.3519411285683023,-0.9382300695494361,-3334.9558239416538,-5923.818321928878,3.670155578597076,25.000136497154728,35.36045657914942,19.4477512240136,26.17172105685197,26.359465526474725,25.95753918604885,0,1,0.35739620944017875,1.010644506998972,0.9361356155644017,0.16847782352109597,7.776844235411312,-1,-0.08829301922795145,0.3083114166907078,4.383804073303751,6.869378537095713,7.144946002960205,7.420513468824698,7.713633266096699,0.2288890126499445,6.7464957918068125,7.2773854148083235,7.808275037809834,4.687230341056017,45.731872809418924,24.616965235352737,0.04527818182191723,0.22365059772734341,1,0,0.22639251434892782,0.33958913254917444,7.15098308612764,7.46034043482789,6.841625737427391,0.3093573487002498,28.91862138276181,6.5844524934385715,7.197869239102388,7.811285984766205,4275.0,-3108.4348861159683,0.8410729784450268,16.97594744585017,-14434.109289704644,-2.8638607351756287,7.192488098144532,7.151071305233907,7.17211292440241,7.128882151583834,7.123254798450596,7.228046668752387,7.27833227252427,7.141354860718831,7.215001450644599,7.218038245609828,7.228885189517514,7.145232158870764,7.121117908786043,7.247003865952684,7.228493588995175,0.2285807903606548,0.05224917772190161,0.18096303939819333,7.187960863113403,7.187960863113403,-0.01592352009545428,-0.016051661469967428,1.9899883270263672,0.2214662370903151,0.25034291946457565
2000-03-22,7.165321350097656,7.335116276479311,7.131362710500314,7.244559184055172,716,47.73155459221586,51.08632887726089,31.439229135301616,37.487571441416335,58.062987355804715,64.72965251656221,-0.09117698707549327,0.030311358187088286,-0.12148834526258155,-0.09117698707549327,-0.12148834526258155,0.030311358187088286,4.111847518095836,0.04111847518095836,0.2829909324645996,-9.833103428167949,-16.632601426262394,0.5225387004734926,1.168615016018343,-0.6460763155448503,-2612.041624744517,-5172.393830096465,4.225289207728768,35.71423946278819,31.04895989681833,18.398828392760393,26.73111007921108,24.300557687706576,25.368492141860056,0,1,4.762831586468671,1.0368619420103393,0.8683512070058726,0.17663772496268182,7.776844235411312,-1,-0.08716113768171688,0.31054553042874694,4.341178397979775,6.92953810137361,7.174377155303955,7.419216209234301,6.825374485625917,0.4815066161608452,6.7464957918068125,7.2773854148083235,7.808275037809834,4.44089627928948,46.617447266980136,24.577102884728493,0.1358354430442592,0.2152872496622878,1,1,0.33958900902325606,0.5773012145995962,7.193997866452614,7.505370659174398,6.88262507373083,0.31137279272178353,37.80725054679222,6.575089716163578,7.194769440149557,7.814449164135535,4991.0,-3585.770244004096,-374.3615574256942,31.91832112092682,-12696.24796026697,-2.694066652534027,7.220787191390992,7.153662222481861,7.167173515666615,7.137627301789219,7.13805838528174,7.226643507820917,7.331248769150368,7.148239644435705,7.203367484940422,7.1750237873622345,7.175396987370082,7.1138967692618476,7.099096146496859,7.206162608025171,7.222910843752674,0.20338840895776558,0.0413668448983713,0.16215738508436414,7.148342132568359,7.148342132568359,0.02427180627706238,0.023981927212905804,1.8201942443847656,0.2025698164168187,0.22636099225166983
2000-03-23,7.203807353973389,7.403032496709665,7.131361690397043,7.144945144292939,1075,48.671268076421754,50.7822463081125,33.579023527724964,33.28137722569412,60.158931957490175,60.12711497283727,-0.08073271545513361,0.032604503845958366,-0.11333721930109197,-0.08073271545513361,-0.11333721930109197,0.032604503845958366,-2.0923206378398493,-0.020923206378398493,-0.1539478302001953,-8.828817251716446,-15.517775115612974,0.6677691997430096,1.051076412230288,-0.3833072124872784,-2099.2815041964304,-4495.037265632291,4.492282623793917,43.80932933282194,34.84123509758829,17.641927489020016,26.62192787578888,22.768388812874953,24.93006932061069,1,0,7.802215740395125,1.021175565177667,0.8676545964738922,0.1832146809456175,7.776844235411312,-1,-0.11523381338516274,0.30776876442045237,4.245082598668401,6.970541118860558,7.143587589263916,7.316634059667274,4.8448057293629185,0.6739988240416148,6.7464957918068125,7.2773854148083235,7.808275037809834,4.492214294688408,46.12046131811274,24.564593394874805,0.06791622023035426,0.20125191352591318,1,0,0.2716708063126225,0.5048556087495122,7.192790266965879,7.501516260593719,6.88406427333804,0.3087259936278394,45.618505082483885,6.583220766181157,7.195630193847065,7.8080396215129735,6066.0,-4087.4359987708895,-653.4415957053952,33.26891155599618,-12118.849513708135,-2.621620988957681,7.2053924083709715,7.162779519116683,7.1640862724997785,7.157119644887558,7.165961023942499,7.226294146932687,7.25874498021366,7.153149822587213,7.199405723147922,7.17392407826015,7.173083211039449,7.122834792443154,7.105327425581035,7.206044845322581,7.222489193791922,0.16974514946690497,0.028813415767541907,0.14149529139200842,7.148342132568359,7.148342132568359,0.005371148340082232,0.005356775166829791,1.7817082405090332,0.19828670060993447,0.22100421708484008
2000-03-24,7.244558811187744,7.380393794684611,7.151737526168675,7.187960793372704,581,49.702432369354774,51.0087325913708,40.60880255126981,35.209018404765466,67.75972329376738,61.99388086902076,-0.06837902212344993,0.035966557742113645,-0.10434557986556357,-0.06837902212344993,-0.10434557986556357,0.035966557742113645,-3.6144377289308736,-0.036144377289308735,-0.2716693878173828,-7.707494361651904,-14.402020722189965,1.1125183193196693,1.1966604254455582,-0.08414210612588888,-2076.388486145497,-3937.3192063144743,3.7056322255043574,61.11125105997229,46.87827328519415,16.939090935546812,25.18273777913046,21.53752229376915,24.522962415164855,1,0,7.8022157403951224,0.9592969214865131,0.8793966247918567,0.18128606782438447,7.776844235411312,1,-0.10278219852781664,0.3021178718558441,4.079209508900985,6.970541118860558,7.143587589263916,7.316634059667274,4.8448057293629185,0.7917459734615564,6.7464957918068125,7.2773854148083235,7.808275037809834,4.509708219866961,45.74516817333707,24.569579928246583,0.022638702025053803,0.18424113147821228,1,0,0.2286562685159368,0.41656107981751767,7.183583597302541,7.486971609256254,6.880195585348829,0.3033880119537126,52.48693271468677,6.602651766940653,7.200290062165225,7.797928357389797,6647.0,-4196.730876089584,-742.9825636298215,31.89858085393109,-11790.181692955248,-2.5287997039386116,7.178225469589234,7.1776484813114205,7.171207436648282,7.185183189646922,7.203212612790204,7.226869071055939,7.177624527607479,7.158554372343325,7.179093374146355,7.1805866241455085,7.179278064560105,7.1696638226845355,7.146080204934784,7.225301828255162,7.2231923524077315,0.16342488656239257,0.02670769354793088,0.13545816739400224,7.148342132568359,7.148342132568359,0.005656933231547034,0.005640992872198938,1.7409567832946777,0.1937514620044415,0.2153632242126411
2000-03-27,7.493590831756592,7.493590831756592,7.26719789215264,7.4256726906161745,675,55.5757581173262,52.81059042161229,51.37348305996769,41.853769712987486,80.38634949221803,69.43500158115853,-0.03805515223560185,0.053032342103969385,-0.09108749433957124,-0.03805515223560185,-0.09108749433957124,0.053032342103969385,1.2232691668164761,0.01223269166816476,0.09055900573730469,-4.907915604844513,-13.045719991140617,1.0738477538872202,0.9263918880104872,0.14745586587673296,-1542.0685565083982,-3392.7268961005407,3.914333225231493,100.0,68.30686013093141,16.66910991594856,26.39148142722747,20.253324987235406,24.82527570937068,1,0,13.159356661171268,0.9809528754103345,0.8571423923911986,0.17127021611880783,7.776844235411312,1,-0.08919857166140796,0.29832602533534436,3.8609292067712344,6.899197194202919,7.220561122894287,7.541925051585655,8.901356091908623,0.9247983119544787,6.7464957918068125,7.2773854148083235,7.808275037809834,4.423603975485083,46.61405290475498,24.52604221902771,0.11546036598396547,0.17769058238352212,1,1,0.24903202056884766,0.5659816174959169,7.240936392172088,7.540700671366809,6.941172112977367,0.2997642791947216,58.98895412201061,6.640068435862391,7.228223468792974,7.816378501723557,7322.0,-3521.730876089587,-497.29636290528606,51.35544271536553,-9469.866291217033,-2.279767683369764,7.187281370162964,7.235092545028724,7.228546593405984,7.28825699489011,7.340341765983065,7.2294792779590304,7.154862735287562,7.171165363405521,7.168842924965752,7.247404956817627,7.252146825685606,7.319116654206825,7.257927264589251,7.250120115854109,7.224437839492343,0.17363199723709494,0.030148070464542546,0.1438045035468207,7.148342132568359,7.148342132568359,0.03437504298871419,0.03379742114337603,1.49192476272583,0.1660366338512561,0.18156580306926484
2000-03-28,7.212863922119141,7.425672982603717,7.199280466196425,7.31247694044944,1272,48.67555947947963,53.47519201817828,50.760226700997514,47.580837437411674,72.81107153471542,73.65238144023361,-0.03625762699841584,0.04386389387292433,-0.08012152087134017,-0.03625762699841584,-0.08012152087134017,0.04386389387292433,2.443734402554471,0.024437344025544712,0.1720585823059082,-4.577728106753601,-11.836006864799616,0.7953818528220002,0.5183407895562138,0.2770410632657864,-1033.8602925004307,-2840.612589902758,3.6467192110583406,22.50018632299898,61.20381246099043,16.125931193470393,24.529960540490098,20.45247883194215,23.901717947025926,1,0,9.064607801254228,0.9904311092191762,0.8564588567281416,0.16095493837387526,7.776844235411312,-1,-0.035769997722548255,0.29803919249426025,4.020418574237421,7.028970274059788,7.264028453826905,7.499086633594021,6.471840832156452,0.39116623859153715,6.7464957918068125,7.2773854148083235,7.808275037809834,4.222420783370181,48.973369458285376,24.45092008339341,0.06791784915287469,0.1672360363615557,1,0,0.29431036556016643,0.5342859057914358,7.282592595785568,7.5819932807379855,6.98319191083315,0.2994006849524179,51.87169806082032,6.638561269684907,7.226760654824037,7.814960039963168,6050.0,-4641.0919443096145,-707.7399513238679,-6.99313896666353,-14235.066808245167,-2.560494593007215,7.204487228393555,7.231050977226982,7.233197966488925,7.271242426184873,7.303242965430796,7.229183434282202,7.185728722435362,7.18594324807416,7.17280485894945,7.198698329925538,7.192314635266315,7.308442079649334,7.321733454501991,7.2482573061673605,7.225033326159219,0.17324677899900617,0.030014446433530483,0.14270273844401038,7.148342132568359,7.148342132568359,-0.037462268215629924,-0.03818201173467937,1.7726516723632812,0.19727879315593,0.21974781480394423
2000-03-29,7.108723163604736,7.287573146910186,6.972887744185376,7.2671979636268995,654,46.37526227673475,52.87271583729053,45.23642862183934,49.12337946093485,57.110145952765095,70.10252232656619,-0.0427436420701639,0.02990230304094102,-0.07264594511110492,-0.0427436420701639,-0.07264594511110492,0.02990230304094102,1.2903311283475651,0.012903311283475652,0.09055757522583008,-5.016497253199048,-10.861791205999536,0.5258377394700786,0.19903734096343373,0.3268003985066449,-499.7472473224173,-2351.34480229776,2.4714629927495877,26.08692413424236,49.52903681908045,15.222217659285233,22.687310416472755,24.32032839015546,22.634754856429836,0,1,3.473941714878141,0.9207532695701862,0.9757303996476472,0.16281472063052704,7.776844235411312,-1,-0.04708964540569523,0.29922820751072815,4.12564101445035,6.9953353062428905,7.252708816528321,7.510082326813751,7.097307138510714,0.22027880265552124,6.7464957918068125,7.2773854148083235,7.808275037809834,4.464128611216554,49.008051717746625,24.521996995328497,0.22639272201104976,0.17287000642341227,1,1,0.31468540272481094,0.525230046935218,7.265084843627102,7.565504509764346,6.9646651774898585,0.3004196661372441,45.540099577235644,6.623398516205879,7.215518988993628,7.807639461781377,5396.0,-4730.487653605044,-757.9346039687548,-15.723841409771655,-15179.32496705444,-2.739344576312665,7.2135429859161375,7.208809556568392,7.215786318345503,7.22349594335873,7.228810424604668,7.228004593168591,7.183431465237762,7.197630953483511,7.191230694452922,7.1816866602216445,7.175422401218624,7.254841514846925,7.304742624783756,7.2412805990392295,7.225439507981219,0.17246268223785283,0.029743376764674593,0.14081615659925673,7.129098415374756,7.129098415374756,-0.014438198146930703,-0.014543443190663825,1.8767924308776855,0.20886864099708813,0.23429125799460815
2000-03-30,6.882330417633057,7.063444148571461,6.791773336114512,6.995526445457224,1436,41.755562125416056,50.43699006880741,25.641091091378428,40.54591547140509,23.776812619431762,51.2326767023041,-0.06539799096947174,0.005798363313306548,-0.07119635428277829,-0.06539799096947174,-0.07119635428277829,0.005798363313306548,-6.461546417896026,-0.06461546417896026,-0.47542476654052734,-6.86250088843372,-10.290464017775848,0.5493166245006071,0.1780129807951698,0.37130364370543734,-816.4984911361927,-1971.7277272713857,-0.10906121626138966,12.90322371283939,20.496778056693582,15.004409222486537,20.978044477924914,26.793188704159483,21.692398180033692,0,1,12.172899544103492,0.770408368283531,1.0913263168693,0.16255861330488197,7.776844235411312,-1,-0.07425677075002901,0.3004940375092636,4.307208522786007,6.791504647846428,7.188413429260254,7.58532221067408,11.043014854939168,0.11441642770298407,6.791773336114512,7.3000241869621725,7.808275037809834,4.968016677985467,48.97969621384902,24.511354260516068,0.2241289983387249,0.17775181517725155,1,1,0.31694982749022405,0.5433423152372439,7.198374601043031,7.4998962779371405,6.896852924148921,0.3015216768941094,39.91386065687883,6.587687301581758,7.183786744102145,7.779886186622532,3960.0,-5209.152797610991,-861.8681800554864,-59.92043309628028,-19752.579203198842,-2.965737322284345,7.166000509262085,7.149449713125604,7.155565851384943,7.112898703137235,7.075325408610425,7.2048061808324855,7.129354285840909,7.198905748110484,7.19833689265781,7.136213915688651,7.129919759519808,7.121252516525369,7.181054514586324,7.061805508336143,7.18453100806995,0.17776511308046564,0.03160043542851074,0.14408120685153536,7.117778539657593,7.117778539657593,-0.03184717434640949,-0.03236532642562656,2.1031851768493652,0.23406393931816571,0.26665658442023465
