Date,Close,High,Low,Open,Volume
2011-02-03,12.69539737701416,12.88882599174157,12.572891931799258,12.611577408786912,3369100
2011-02-04,12.69539737701416,12.766320546526668,12.572891931799258,12.708291716150617,374300
2011-02-07,12.54065227508545,12.69539538858845,12.443936753080745,12.637366567301207,258400
2011-02-08,12.766318321228027,12.766318321228027,12.57288974021718,12.63091856047822,3920
2011-02-09,12.779212951660156,12.830793984803321,12.721184135650493,12.830793984803321,146800
2011-02-10,12.959750175476074,13.017779004886897,12.779215902888055,12.779215902888055,71500
2011-02-11,13.01132869720459,13.017776480309701,12.895271060890357,12.991985347889258,388400
2011-02-14,13.153178215026855,13.153178215026855,12.830796390002721,12.901720785040531,324800
2011-02-15,13.153178215026855,13.204759257839154,12.89527300096536,12.89527300096536,50900
2011-02-16,13.282130241394043,13.282130241394041,12.972644012377886,12.972644012377886,40000
2011-02-17,13.54003620147705,13.54003620147705,13.211206603295068,13.211206603295068,178900
2011-02-18,13.797943115234375,13.888210870676387,13.288580425035876,13.288580425035876,89900
2011-02-21,13.701225280761719,13.984921583857195,13.546482178106602,13.694777497760814,11700
2011-02-22,13.959131240844727,13.959131240844727,13.540035160408905,13.849521383211766,53900
2011-02-23,14.17190170288086,14.171901702880858,13.688329068735152,13.688329068735152,33300
2011-02-24,14.17190170288086,14.171901702880858,14.171901702880858,14.171901702880858,0
2011-02-25,14.184793472290039,14.507175142114813,14.030050418348765,14.152555797222952,148100
2011-02-28,14.571660041809082,14.73285096875434,13.785047531251156,13.785047531251156,295000
2011-03-01,14.442702293395996,14.700607449926698,14.410464610000455,14.700607449926698,43600
2011-03-02,14.79732608795166,14.823115994162505,14.339543262265902,14.339543262265902,428000
2011-03-03,15.119706153869629,15.151943840337763,14.629685694862761,14.797324370032657,201700
2011-03-04,15.14549446105957,15.306685335991821,14.790875028124132,15.132598895915683,43800
2011-03-09,15.14549446105957,15.14549446105957,15.14549446105957,15.14549446105957,0
2011-03-10,15.087468147277832,15.345373343939448,14.997201635893513,15.345373343939448,10300
2011-03-11,15.055231094360352,15.384060695154963,15.055231094360352,15.384060695154963,45600
2011-03-14,14.829562187194824,15.313134867212048,14.674819077163985,15.313134867212048,132600
2011-03-15,14.765082359313965,14.823111166626074,14.378224053829467,14.823111166626074,49100
2011-03-16,14.829562187194824,14.829562187194826,14.507180400516678,14.62968582379527,46800
2011-03-17,14.829562187194824,14.829562187194826,14.51362818382491,14.823114403886592,9200
2011-03-18,14.829562187194824,14.829562187194826,14.51362818382491,14.829562187194826,35100
2011-03-21,15.38405704498291,15.384057044982908,14.758635681559898,14.82956005797828,305
2011-03-22,15.345373153686523,15.422745326620236,14.765086160945078,14.842458333878788,169400
2011-03-23,15.02298641204834,15.151939581251009,14.603890456822514,14.906930035512215,163200
2011-03-24,15.02298641204834,15.02298641204834,15.02298641204834,15.02298641204834,0
2011-03-25,15.02298641204834,15.02298641204834,15.02298641204834,15.02298641204834,0
2011-03-28,14.584552764892578,14.590999318497847,14.397570735827408,14.397570735827408,29300
2011-03-29,14.378229141235352,15.081021629759041,14.37822914123535,14.977859542433462,60800
2011-03-30,14.378229141235352,15.081021629759041,14.37822914123535,14.977859542433462,60800
2011-03-31,14.70061206817627,14.823117517184674,14.378230213788289,14.75864090034924,452900
2011-04-01,14.70061206817627,14.70061206817627,14.70061206817627,14.70061206817627,0
2011-04-04,14.823116302490234,14.952069525593902,14.636135481757899,14.952069525593902,197200
2011-04-05,14.823116302490234,14.952069525593902,14.636135481757899,14.952069525593902,197200
2011-04-06,14.829562187194824,14.829562187194826,14.674819077163985,14.765085583901412,24700
2011-04-07,14.829562187194824,14.894038790488239,14.61034247387057,14.823114403886592,26200
2011-04-08,14.790877342224121,14.894039419937835,14.67481969734895,14.887591636357106,25700
2011-04-11,14.70061206817627,14.848908655834517,14.474945753936026,14.823117517184674,27100
2011-04-12,14.668373107910156,14.86824949602865,14.571658805903727,14.861801711923011,20300
2011-04-13,14.765082359313965,14.894035537738349,14.603891501177811,14.823111166626074,193800
2011-04-14,14.732848167419434,14.958515668191733,14.184798874054977,14.758638071336556,139200
2011-04-15,14.823116302490234,14.861801777505702,14.758639690938399,14.85535522316069,24000
2011-04-18,14.829562187194824,14.881143223871772,14.539418087268924,14.539418087268924,21200
2011-04-19,14.745739936828613,15.016540622058772,14.539414609681511,14.894035228081442,82200
2011-04-20,15.087468147277832,15.087468147277832,14.629686576927087,15.010097203173839,405500
2011-04-25,15.345373153686523,15.403401975939564,14.913381493463309,15.087467960222433,26200
2011-04-26,15.151944160461426,15.396953780246863,15.119706473312188,15.396953780246863,39100
2011-04-27,15.203522682189941,15.30668473974497,15.022988466574274,15.30668473974497,4500
2011-04-28,15.280901908874512,15.280901908874512,14.868252257982613,15.029443201199479,18300
2011-04-29,15.434895515441895,15.434895515441895,15.028034788393626,15.35094055746893,62000
2011-05-02,15.421977043151855,15.628637743985946,15.247608886011125,15.628637743985946,21400
2011-05-03,14.853668212890625,15.215322398390803,14.808461593676602,15.215322398390803,419500
2011-05-04,14.847204208374023,15.150735128454164,14.847204208374023,15.150735128454164,10100
2011-05-05,14.789088249206543,15.021580864269703,14.672841941674962,14.672841941674962,26200
2011-05-06,14.905326843261719,15.008656567197288,14.698667395390581,15.008656567197288,74100
2011-05-09,14.724502563476562,14.982828163927671,14.724502563476562,14.982828163927671,2
2011-05-10,14.724502563476562,14.724502563476562,14.724502563476562,14.724502563476562,0
2011-05-11,15.008660316467285,15.015118579800012,15.008660316467285,15.008660316467285,21300
2011-05-12,15.008660316467285,15.008660316467285,14.672838013892152,14.67929627722488,23500
2011-05-13,14.853668212890625,14.989288070532696,14.724505387889424,14.989288070532696,38600
2011-05-16,14.853668212890625,14.853668212890627,14.853668212890627,14.853668212890627,0
2011-05-17,14.782628059387207,14.963455762201626,14.737421441630591,14.963455762201626,94300
2011-05-18,14.756793022155762,14.976369030710654,14.6017984099619,14.976369030710654,25400
2011-05-19,14.96345329284668,14.995743376833296,14.659922315294137,14.995743376833296,35400
2011-05-20,14.911792755126953,14.963457643600199,14.808462978180463,14.963457643600199,38400
2011-05-23,14.853668212890625,14.853668212890627,14.601802059105072,14.743880181176001,24100
2011-05-24,14.65992546081543,14.905333354418048,14.627634138112446,14.905333354418048,202200
2011-05-25,14.595342636108398,14.659924043482572,14.485554613108668,14.653465779566366,134600
2011-05-26,15.047407150268555,15.286357942379757,14.621171667508168,14.621171667508168,117900
2011-05-27,14.982823371887207,15.015113445722205,14.821370539137506,15.008655184597734,131100
2011-05-30,15.111990928649902,15.111990928649902,14.982829349987506,14.982829349987506,6100
2011-05-31,15.660928726196289,15.660928726196289,15.111988710054554,15.150737054785832,269700
2011-06-01,15.596349716186523,15.648014594327165,15.073242671039061,15.37677367614184,195200
2011-06-02,15.686761856079102,15.822381679214281,15.221776789815221,15.693218887077053,189300
2011-06-03,15.945089340209961,15.95800463653013,15.260528131936354,15.531769063266596,19800
2011-06-06,16.242158889770508,16.242158889770508,15.67384531486672,15.67384531486672,5800
2011-06-07,16.33902931213379,16.59735487945871,16.158202893151458,16.274449152090153,15700
2011-06-08,16.26153564453125,16.339032343677385,16.16466415470467,16.339032343677385,55200
2011-06-09,16.59735679626465,16.765266709914897,16.24215971606546,16.24215971606546,160300
2011-06-10,16.429445266723633,16.720059709051178,16.067789931871822,16.597356408236035,67000
2011-06-13,16.82339096069336,17.275459553883955,16.345490545148117,16.720061207699136,196700
2011-06-14,16.59735679626465,17.017134043965747,16.403612598395707,16.823389846096806,129900
