Date,Close,High,Low,Open,Volume
2000-01-03,1554.11279296875,1573.847604484605,1443.1047191190544,1452.9721248769818,331233
2000-01-04,1356.76513671875,1539.3116582992293,1332.0966227411218,1539.3116582992293,345634
2000-01-05,1504.7757568359375,1526.9772974421135,1282.7596279932707,1359.2318956586166,197519
2000-01-06,1482.574462890625,1529.4445274026818,1455.4392131051243,1507.2429812988203,115811
2000-01-07,1430.770263671875,1524.5103644564222,1418.436128646997,1517.1099316268867,101310
2000-01-10,1526.977294921875,1539.311551051329,1467.7731064274642,1480.107242093434,202220
2000-01-11,1480.1075439453125,1517.110319879989,1455.4391471190368,1517.110319879989,72707
2000-01-12,1452.97216796875,1480.1074141443244,1433.2373558676065,1480.1074141443244,78507
2000-01-13,1477.64013671875,1504.7754955363646,1455.4385999678016,1455.4385999678016,100410
2000-01-14,1517.1103515625,1517.1103515625,1430.770659708692,1455.4391775136403,148814
2000-01-17,1455.4390869140625,1514.6434054970198,1443.1048287793833,1514.6434054970198,101010
2000-01-18,1435.704345703125,1475.173853244602,1430.7706422025017,1467.7734184571766,88908
2000-01-19,1418.436279296875,1457.9057805881287,1418.436279296875,1430.770415631742,73507
2000-01-20,1406.10205078125,1443.1047014571138,1344.4308860124816,1430.7704444106616,54805
2000-01-21,1361.6988525390625,1430.7704514101135,1356.7651496963454,1430.7704514101135,73407
2000-01-24,1359.23193359375,1430.770380332271,1319.7623128127866,1369.0992183255032,130613
2000-01-25,1359.23193359375,1359.23193359375,1359.23193359375,1359.23193359375,0
2000-01-26,1406.10205078125,1438.170998638533,1332.0966289660294,1406.10205078125,98609
2000-01-27,1393.7681884765625,1440.6382580640868,1344.431266781088,1418.4367095560633,39603
2000-01-28,1302.4940185546875,1381.4329915757253,1282.7592150677053,1356.764607680443,158015
2000-01-31,1319.7626953125,1332.0969553813234,1272.8926275144943,1309.895407720964,78507
2000-02-01,1282.7593994140625,1332.0962947583164,1258.091011973667,1319.7620408063872,93109
2000-02-02,1235.8890380859375,1307.4275722074174,1233.422187927837,1282.7590706264132,73307
2000-02-03,1258.0914306640625,1307.4283424275452,1235.889766161919,1307.4283424275452,54505
2000-02-04,1332.0963134765625,1381.4332095140846,1282.7594174390404,1282.7594174390404,113911
2000-02-07,1344.4306640625,1359.231770074751,1332.096409052291,1332.096409052291,73307
2000-02-08,1541.7784423828125,1554.1126988331118,1344.4308210319705,1344.4308210319705,597659
2000-02-09,1741.5931396484375,1825.4659738646176,1544.2454928443715,1544.2454928443715,667266
2000-02-10,2392.83984375,2590.187434891553,1766.2611575511417,1766.2611575511417,1315431
2000-02-11,2730.798828125,2960.2153353142594,2565.5199893959634,2637.058454588719,1238323
2000-02-14,2861.54052734375,3083.55664428024,2750.532468875505,2873.8747828321057,625862
2000-02-15,2612.388671875,2861.5398510771124,2511.2480416999665,2861.5398510771124,531853
2000-02-16,2614.857421875,2651.8599655477165,2516.1835705359663,2614.857421875,447244
2000-02-17,2676.52783203125,2738.198883641877,2651.8593150161937,2812.204434687046,212721
2000-02-18,2590.1875,2688.861298051098,2540.850480510979,2664.1927883065873,39803
2000-02-21,2639.525390625,2639.525390625,2392.8409120296706,2590.188591276752,130713
2000-02-22,2392.83984375,2528.5164030074193,2355.8370800633575,2528.5164030074193,157115
2000-02-23,2461.912109375,2503.848586486816,2269.498166833616,2466.8458125646257,154815
2000-02-24,2442.17724609375,2565.5195823557274,2355.837682988466,2466.845761531545,73007
2000-02-25,2405.1748046875,2466.8458546837915,2392.84054650284,2429.843080129812,32503
2000-02-28,2343.50390625,2380.5066870011387,2343.50390625,2343.50390625,37603
2000-02-29,2343.50390625,2466.846267826747,2343.50390625,2380.5066870011387,39803
2000-03-01,2343.50390625,2380.5066870011387,2121.487703597265,2244.830065174012,274127
2000-03-02,2217.693359375,2318.833980708875,2195.4917066836156,2294.1654777184476,118011
2000-03-03,2343.50390625,2343.50390625,2195.4932650995424,2220.161544673253,123912
2000-03-06,2343.50390625,2343.50390625,2343.50390625,2343.50390625,0
2000-03-07,2343.50390625,2343.50390625,2343.50390625,2343.50390625,0
2000-03-08,2343.50390625,2466.846267826747,2313.9019225761376,2341.037054199924,71907
2000-03-09,2434.775634765625,2466.8446909167337,2368.17091291714,2392.8394176487623,86708
